,Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List,BugLocator HIT@10,BugLocator Avg HIT Between 1 and 5,SentenceBERT HIT@10,SentenceBERT Avg HIT Between 1 and 5,UnixCoder HIT@10,UnixCoder Avg HIT Between 1 and 5,Lucene HIT@10,Lucene Avg HIT Between 1 and 5,Average All Config HIT@10,Average All Config Avg HIT Between 1 and 5,BugLocator Rank,SentenceBERT Rank,UnixCoder Rank,Lucene Rank,Average All Config Rank
593,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,All_GUI_Component_IDs,3,13.886075949367088,79,129,0.3625,0.6125,0.7375,59,0.5708333333333334,0.7875,0.8125,0.6625,0.4768988012389353,0.41839502541757,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.48750000000000004,0.6375,0.45625,0.725,0.4625,0.725,0.5,0.70625,0.4765625,80.0,144.0,78.0,102.0,190.0
594,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,All_GUI_Component_IDs,3,12.89873417721519,79,129,0.3375,0.6875,0.7875,63,0.6041666666666666,0.825,0.8375,0.6950000000000001,0.4852341421538283,0.4222427123493218,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7875,0.5125,0.7375,0.48125,0.7625,0.48124999999999996,0.775,0.53125,0.7656249999999999,0.5015624999999999,37.0,65.0,37.0,76.0,100.0
595,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,None,All_GUI_Component_IDs,3,14.772151898734178,79,129,0.275,0.6375,0.7375,59,0.5499999999999999,0.7875,0.8,0.6475,0.427067439428774,0.368498518129473,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.45625,0.5875,0.3625,0.725,0.4,0.7375,0.48124999999999996,0.6968750000000001,0.425,86.0,194.0,87.0,96.0,198.0
596,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,All_GUI_Component_IDs,4,14.20253164556962,79,130,0.2875,0.725,0.775,62,0.5958333333333333,0.825,0.825,0.6875,0.4641178924259623,0.4038373264936976,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.50625,0.7375,0.46875,0.7375,0.48750000000000004,0.775,0.51875,0.75625,0.4953125,48.0,66.0,58.0,77.0,128.0
597,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,All_GUI_Component_IDs,4,13.962025316455696,79,130,0.35,0.6125,0.7375,59,0.5666666666666668,0.7875,0.8375,0.665,0.4691468554849079,0.4177124331862112,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.48125,0.6375,0.45,0.7,0.42500000000000004,0.725,0.48125,0.7000000000000001,0.45937500000000003,82.0,145.0,104.0,106.0,195.0
598,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,All_GUI_Component_IDs,4,13.455696202531646,79,130,0.3375,0.6625,0.775,62,0.5916666666666667,0.8125,0.8375,0.6849999999999999,0.4811507531396282,0.4212708765181648,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.5,0.7125,0.4625,0.7375,0.44999999999999996,0.775,0.5,0.75,0.478125,49.0,91.0,64.0,80.0,152.0
599,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,None,All_GUI_Component_IDs,4,15.278481012658228,79,130,0.2375,0.6125,0.7375,59,0.5291666666666667,0.7875,0.8125,0.6375,0.396800895090197,0.3574099642965617,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.42500000000000004,0.6,0.34375,0.675,0.39375,0.725,0.45625,0.6843750000000001,0.40468750000000003,87.0,186.0,116.0,108.0,208.0
600,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,2,3.1666666666666665,36,37,0.275,0.4375,0.4375,35,0.3833333333333333,0.4375,0.4375,0.4049999999999999,0.3512400793650793,0.293015873015873,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']",0.4375,0.35625,0.4375,0.3625,0.425,0.35,0.4375,0.3625,0.434375,0.35781250000000003,226.0,257.0,238.0,218.0,363.0
601,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,4.138888888888889,36,37,0.275,0.4,0.425,34,0.3666666666666667,0.425,0.4375,0.3925,0.333531746031746,0.2753075396825396,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '256', '1202', '1205', '1224', '1299', '1399', '1481', '162', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']",0.425,0.3375,0.4125,0.3125,0.425,0.31875,0.425,0.34375,0.421875,0.328125,234.0,279.0,243.0,226.0,387.0
602,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,3,3.979591836734694,49,61,0.3375,0.575,0.575,46,0.4958333333333333,0.5875,0.5875,0.5325,0.4403441220238095,0.3667888990349928,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.575,0.45625,0.5625,0.44375,0.575,0.45625,0.575,0.45625,0.5718749999999999,0.453125,168.0,200.0,165.0,169.0,298.0
603,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,3,4.530612244897959,49,61,0.325,0.525,0.575,46,0.475,0.5875,0.5875,0.52,0.4138503033424908,0.356209244314713,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.575,0.42500000000000004,0.575,0.4375,0.575,0.44375,0.575,0.44375,0.575,0.4375,170.0,197.0,167.0,171.0,292.0
604,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,4,3.980392156862745,51,64,0.3125,0.6,0.6,48,0.5041666666666667,0.6125,0.6125,0.5475,0.435697342275211,0.3695673344187688,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.6,0.45625,0.6,0.43125,0.6,0.45625,0.6,0.44999999999999996,0.6,0.4484375,150.0,179.0,140.0,143.0,253.0
605,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,4,4.8431372549019605,51,64,0.325,0.525,0.5875,47,0.4791666666666667,0.6,0.6125,0.53,0.4173556761221235,0.3587735637900112,"['8', '18', '19', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.5875,0.42500000000000004,0.5875,0.41874999999999996,0.5875,0.4125,0.5875,0.4375,0.5875,0.4234375,159.0,192.0,158.0,158.0,261.0
606,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,2,12.582278481012658,79,128,0.3375,0.725,0.7875,63,0.6166666666666667,0.825,0.8375,0.7024999999999999,0.4978563553935611,0.4276013061676552,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7875,0.53125,0.725,0.5,0.725,0.5,0.775,0.54375,0.7531249999999999,0.51875,33.0,78.0,74.0,74.0,142.0
607,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,14.0126582278481,79,128,0.35,0.6,0.7,56,0.5499999999999999,0.7875,0.8125,0.65,0.462844743734722,0.4063943183488731,"['2', '18', '19', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7,0.475,0.675,0.40625,0.7125,0.44375,0.725,0.49375,0.703125,0.4546875,114.0,126.0,90.0,103.0,193.0
608,Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,12.746835443037977,79,128,0.3375,0.7125,0.775,62,0.6083333333333334,0.825,0.825,0.6950000000000001,0.4955472420768194,0.4272645841331732,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.525,0.7125,0.4625,0.7375,0.48750000000000004,0.775,0.55,0.75,0.5062500000000001,44.0,91.0,58.0,73.0,149.0
609,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,3,12.126582278481012,79,129,0.325,0.725,0.7875,63,0.6124999999999999,0.825,0.85,0.7024999999999999,0.4885507823339907,0.4091871352401433,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7875,0.525,0.7125,0.48750000000000004,0.7375,0.525,0.775,0.53125,0.7531249999999999,0.5171875,34.0,89.0,56.0,76.0,143.0
610,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,3,12.569620253164556,79,129,0.3625,0.6375,0.7375,59,0.5791666666666667,0.7875,0.825,0.6699999999999999,0.4798652297956446,0.4227146225813218,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.5,0.6875,0.44375000000000003,0.725,0.50625,0.7375,0.50625,0.721875,0.48906250000000007,77.0,117.0,73.0,93.0,182.0
611,Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,3,11.683544303797468,79,129,0.3375,0.7,0.7875,63,0.6083333333333334,0.825,0.8375,0.6975,0.4844234529049109,0.4221912211961984,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7875,0.51875,0.75,0.50625,0.75,0.51875,0.7875,0.53125,0.76875,0.51875,36.0,57.0,44.0,70.0,96.0
612,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,4,12.367088607594935,79,129,0.2875,0.725,0.775,62,0.5958333333333333,0.8125,0.85,0.6900000000000001,0.4623032091668257,0.4017744094080084,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.50625,0.7375,0.45625,0.725,0.5,0.775,0.50625,0.753125,0.4921875,48.0,69.0,74.0,79.0,138.0
613,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,4,12.620253164556962,79,129,0.3375,0.6125,0.7375,59,0.5625,0.7875,0.85,0.665,0.4637926257884711,0.4140589829378983,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640']",0.7375,0.47500000000000003,0.7,0.43125,0.7,0.45625,0.725,0.48125,0.7156250000000001,0.4609375,83.0,107.0,99.0,106.0,185.0
614,Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,4,12.177215189873415,79,129,0.3,0.6625,0.775,62,0.5791666666666666,0.8125,0.8375,0.6775,0.4593985381053209,0.4088053916638494,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '76', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.48124999999999996,0.75,0.45,0.725,0.47500000000000003,0.775,0.5,0.75625,0.4765625,55.0,62.0,76.0,80.0,132.0
615,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,None,GUI_State_and_All_GUI_Component_IDs,2,12.60759493670886,79,128,0.3375,0.7,0.7875,63,0.6083333333333334,0.825,0.8375,0.6975,0.4970230220602277,0.426753091881941,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7875,0.51875,0.725,0.5,0.725,0.5,0.775,0.54375,0.7531249999999999,0.515625,36.0,78.0,74.0,74.0,144.0
616,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,14.0126582278481,79,128,0.35,0.6,0.7,56,0.5499999999999999,0.7875,0.8125,0.65,0.462844743734722,0.4063943183488731,"['2', '18', '19', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.7,0.475,0.675,0.40625,0.7125,0.44375,0.725,0.49375,0.703125,0.4546875,114.0,126.0,90.0,103.0,193.0
617,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,12.772151898734178,79,128,0.3375,0.6875,0.775,62,0.6,0.825,0.825,0.6900000000000001,0.4947139087434861,0.4264163698474588,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.775,0.5125,0.7125,0.4625,0.7375,0.48750000000000004,0.775,0.55,0.75,0.503125,47.0,91.0,58.0,73.0,150.0
618,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,None,GUI_State_and_All_GUI_Component_IDs,2,13.430379746835444,79,128,0.3125,0.65,0.75,60,0.5708333333333333,0.8,0.825,0.6675000000000001,0.461786528856892,0.4061441074269147,"['2', '8', '10', '18', '19', '128', '129', '130', '135', '191', '206', '256', '1202', '1205', '1207', '1214', '1215', '1224', '1399', '1430', '1441', '1481', '54', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '271', '1406', '1640', '1150']",0.75,0.48125,0.7,0.4125,0.7375,0.46875,0.75,0.50625,0.734375,0.4671875,71.0,111.0,61.0,87.0,174.0
